zfin_id,zfin_symbol,zfin_name
ZDB-GENE-100922-236,ttll5,"tubulin tyrosine ligase-like family, member 5"
ZDB-GENE-100922-238,virma,vir like m6A methyltransferase associated
ZDB-GENE-100922-240,foxj2,forkhead box J2
ZDB-GENE-100922-243,ulk4,unc-51 like kinase 4
ZDB-GENE-100922-245,rbm10,RNA binding motif protein 10
ZDB-GENE-100922-251,alkbh8,"alkB homolog 8, tRNA methyltransferase"
ZDB-GENE-100922-256,arhgap31,Rho GTPase activating protein 31
ZDB-GENE-100922-257,ttyh1,tweety family member 1
ZDB-GENE-100922-259,znf574,zinc finger protein 574
ZDB-GENE-100922-260,znf526,zinc finger protein 526
ZDB-GENE-100922-266,cep162,centrosomal protein 162
ZDB-GENE-100922-268,cirsr,corepressor of RBPJ and splicing regulator
ZDB-GENE-100922-270,gba1,glucosylceramidase beta 1
ZDB-GENE-100922-274,rusc1,RUN and SH3 domain containing 1
ZDB-GENE-100922-277,phf1,PHD finger protein 1
ZDB-GENE-100922-279,mfap5,microfibril associated protein 5
ZDB-GENE-100922-283,nbeal2,neurobeachin-like 2
ZDB-GENE-100922-30,inpp5d,inositol polyphosphate-5-phosphatase D
ZDB-GENE-100922-40,kiaa0319,KIAA0319
ZDB-GENE-100922-43,cltrn,"collectrin, amino acid transport regulator"
ZDB-GENE-100922-48,kcnj14,potassium inwardly rectifying channel subfamily J member 14
ZDB-GENE-100922-51,ephb6,eph receptor B6
ZDB-GENE-100922-54,itga10,"integrin, alpha 10"
ZDB-GENE-100922-64,efna4,ephrin A4
ZDB-GENE-100922-66,mlxipl,MLX interacting protein like
ZDB-GENE-100922-67,armc9,armadillo repeat containing 9
ZDB-GENE-100922-73,nek11,NIMA-related kinase 11
ZDB-GENE-100922-8,dnah11,"dynein, axonemal, heavy chain 11"
ZDB-GENE-100927-1,hps6,HPS6 biogenesis of lysosomal organelles complex 2 subunit 3
ZDB-GENE-100930-1,gpr174,G protein-coupled receptor 174
ZDB-GENE-101001-1,col4a4,"collagen, type IV, alpha 4"
ZDB-GENE-101001-2,col4a6,"collagen, type IV, alpha 6"
ZDB-GENE-101005-1,foxj3,forkhead box J3
ZDB-GENE-101005-2,cltb,"clathrin, light chain B"
ZDB-GENE-101006-1,uimc1,ubiquitin interaction motif containing 1
ZDB-GENE-101006-5,grk6,G protein-coupled receptor kinase 6
ZDB-GENE-101006-6,prr7,proline rich 7 (synaptic)
ZDB-GENE-101006-7,dok3,docking protein 3
ZDB-GENE-101007-2,usp38,ubiquitin specific peptidase 38
ZDB-GENE-101007-3,ankrd13d,"ankyrin repeat domain 13 family, member D"
ZDB-GENE-101007-4,kdm3b,lysine (K)-specific demethylase 3B
ZDB-GENE-101013-2,arhgef6,Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6
ZDB-GENE-101017-1,spg11,"SPG11 vesicle trafficking associated, spatacsin"
ZDB-GENE-101019-2,lrrk1,leucine-rich repeat kinase 1
ZDB-GENE-101021-1,fbxw10,F-box and WD repeat domain containing 10
ZDB-GENE-101021-2,med9,mediator complex subunit 9
ZDB-GENE-101021-3,timm22,translocase of inner mitochondrial membrane 22 homolog (yeast)
ZDB-GENE-101025-2,srpk3,SRSF protein kinase 3
ZDB-GENE-101026-1,gpam,"glycerol-3-phosphate acyltransferase, mitochondrial"
ZDB-GENE-101026-2,dnmbp,dynamin binding protein
ZDB-GENE-101028-3,ptpn5,protein tyrosine phosphatase non-receptor type 5
ZDB-GENE-101028-4,ptprt,protein tyrosine phosphatase receptor type T
ZDB-GENE-101029-2,ptprr,protein tyrosine phosphatase receptor type R
ZDB-GENE-101102-1,atp10a,ATPase phospholipid transporting 10A
ZDB-GENE-101102-2,gabrb3,gamma-aminobutyric acid type A receptor subunit beta3
ZDB-GENE-101103-4,man2c1,"mannosidase, alpha, class 2C, member 1"
ZDB-GENE-101104-13,b3galt6,"UDP-Gal:betaGal beta 1,3-galactosyltransferase polypeptide 6"
ZDB-GENE-101104-7,tnfrsf18,"tumor necrosis factor receptor superfamily, member 18"
ZDB-GENE-101105-1,zbtb22a,zinc finger and BTB domain containing 22a
ZDB-GENE-101108-3,ptprb,protein tyrosine phosphatase receptor type b
ZDB-GENE-101109-1,tnfsf18,TNF superfamily member 18
ZDB-GENE-101112-2,mmel1,membrane metalloendopeptidase like 1
ZDB-GENE-101112-5,plekhg4b,"pleckstrin homology domain containing, family G (with RhoGef domain) member 4B"
ZDB-GENE-101115-1,cep72,centrosomal protein 72
ZDB-GENE-101115-2,tppp,tubulin polymerization promoting protein
ZDB-GENE-101115-3,mtrr,5-methyltetrahydrofolate-homocysteine methyltransferase reductase
ZDB-GENE-101117-2,scarf2,"scavenger receptor class F, member 2"
ZDB-GENE-101124-1,cep20,centrosomal protein 20
ZDB-GENE-101130-3,rasal3,RAS protein activator like 3
ZDB-GENE-101202-1,gpr4,G protein-coupled receptor 4
ZDB-GENE-101202-2,polr1g,RNA polymerase I subunit G
ZDB-GENE-101203-2,rai1,retinoic acid induced 1
ZDB-GENE-101207-1,foxp4,forkhead box P4
ZDB-GENE-101208-1,ppp2r5b,"protein phosphatase 2, regulatory subunit B', beta"
ZDB-GENE-101208-3,mtpap,mitochondrial poly(A) polymerase
ZDB-GENE-101209-1,tut7,terminal uridylyl transferase 7
ZDB-GENE-101216-1,epb41l2,erythrocyte membrane protein band 4.1-like 2
ZDB-GENE-101216-2,xrra1,X-ray radiation resistance associated 1
ZDB-GENE-101223-1,sharpin,SHANK-associated RH domain interacting protein
ZDB-GENE-101230-2,rap1gds1,"RAP1, GTP-GDP dissociation stimulator 1"
ZDB-GENE-101230-3,phactr1,phosphatase and actin regulator 1
ZDB-GENE-110103-1,rims4,regulating synaptic membrane exocytosis 4
ZDB-GENE-110103-2,rspo4,R-spondin 4
ZDB-GENE-110104-1,angpt4,angiopoietin 4
ZDB-GENE-110104-2,serinc3,serine incorporator 3
ZDB-GENE-110107-2,selp,selectin P
ZDB-GENE-110114-1,cyp2r1,"cytochrome P450, family 2, subfamily R, polypeptide 1"
ZDB-GENE-110125-1,rxfp1,relaxin family peptide receptor 1
ZDB-GENE-110125-2,skic3,SKI3 subunit of superkiller complex
ZDB-GENE-110126-1,ap1m1,adaptor related protein complex 1 subunit mu 1
ZDB-GENE-110126-2,rnf167,ring finger protein 167
ZDB-GENE-110127-4,f2rl2,coagulation factor II (thrombin) receptor-like 2
ZDB-GENE-110131-10,fam120a,family with sequence similarity 120 member A
ZDB-GENE-110131-9,cass4,Cas scaffold protein family member 4
ZDB-GENE-110203-3,nup214,nucleoporin 214
ZDB-GENE-110203-4,qsox2,quiescin Q6 sulfhydryl oxidase 2
ZDB-GENE-110204-2,naa80,"N-alpha-acetyltransferase 80, NatH catalytic subunit"
ZDB-GENE-110207-1,agbl1,AGBL carboxypeptidase 1
ZDB-GENE-110208-4,p2ry12,purinergic receptor P2Y12
ZDB-GENE-110208-5,p2ry13,purinergic receptor P2Y13
ZDB-GENE-110208-6,rnf212,ring finger protein 212
ZDB-GENE-110208-7,jakmip1,janus kinase and microtubule interacting protein 1
ZDB-GENE-110208-9,ctnnd1,"catenin (cadherin-associated protein), delta 1"
ZDB-GENE-110216-1,l3mbtl4,L3MBTL histone methyl-lysine binding protein 4
ZDB-GENE-110216-3,rinl,Ras and Rab interactor-like
ZDB-GENE-110221-1,kl,klotho
ZDB-GENE-110222-3,lamc2,"laminin, gamma 2"
ZDB-GENE-110223-1,adamts3,"ADAM metallopeptidase with thrombospondin type 1 motif, 3"
ZDB-GENE-110303-1,smc6,structural maintenance of chromosomes 6
ZDB-GENE-110304-2,kcnk7,"potassium channel, subfamily K, member 7"
ZDB-GENE-110304-3,eml3,EMAP like 3
ZDB-GENE-110304-4,peli3,pellino E3 ubiquitin protein ligase family member 3
ZDB-GENE-110307-1,ost4,oligosaccharyltransferase complex subunit 4 (non-catalytic)
ZDB-GENE-110307-2,tmem214,transmembrane protein 214
ZDB-GENE-110309-1,osbpl8,oxysterol binding protein-like 8
ZDB-GENE-110310-1,fam161a,FAM161 centrosomal protein A
ZDB-GENE-110310-2,pdzd8,PDZ domain containing 8
ZDB-GENE-110310-7,smoc1,SPARC related modular calcium binding 1
ZDB-GENE-110310-8,alg10,"ALG10 alpha-1,2-mannosyltransferase"
ZDB-GENE-110315-2,frmpd2,FERM and PDZ domain containing 2
ZDB-GENE-110316-1,cdkn2d,"cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4)"
ZDB-GENE-110316-2,rps19bp1,ribosomal protein S19 binding protein 1
ZDB-GENE-110317-1,ccdc66,coiled-coil domain containing 66
ZDB-GENE-110317-2,ip6k1,inositol hexakisphosphate kinase 1
ZDB-GENE-110321-1,cep83,centrosomal protein 83
ZDB-GENE-110324-1,pot1,protection of telomeres 1 homolog
ZDB-GENE-110331-1,man2a2,"mannosidase, alpha, class 2A, member 2"
ZDB-GENE-110401-1,slc19a1,solute carrier family 19 member 1
ZDB-GENE-110401-2,ube2o,ubiquitin-conjugating enzyme E2O
ZDB-GENE-110404-2,lig1,"ligase I, DNA, ATP-dependent"
ZDB-GENE-110408-4,slc6a2,solute carrier family 6 member 2
ZDB-GENE-110408-46,znf366,zinc finger protein 366
ZDB-GENE-110408-5,tubb1,"tubulin, beta 1 class VI"
ZDB-GENE-110408-60,h6pd,hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)
ZDB-GENE-110411-104,mindy4,MINDY lysine 48 deubiquitinase 4
ZDB-GENE-110411-108,itga4,integrin alpha 4
ZDB-GENE-110411-117,agtr1b,"angiotensin II receptor, type 1b"
ZDB-GENE-110411-118,kel,Kell metallo-endopeptidase (Kell blood group)
ZDB-GENE-110411-119,colq,collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase
ZDB-GENE-110411-120,tecta,tectorin alpha
ZDB-GENE-110411-123,znf407,zinc finger protein 407
ZDB-GENE-110411-126,rft1,RFT1 homolog
ZDB-GENE-110411-128,col24a1,collagen type XXIV alpha 1
ZDB-GENE-110411-129,myot,myotilin
ZDB-GENE-110411-133,pjvk,pejvakin
ZDB-GENE-110411-137,capn10,calpain 10
ZDB-GENE-110411-139,sost,sclerostin
ZDB-GENE-110411-146,sacs,sacsin molecular chaperone
ZDB-GENE-110411-148,oat,ornithine aminotransferase
ZDB-GENE-110411-149,phkb,"phosphorylase kinase, beta"
ZDB-GENE-110411-166,ubox5,U-box domain containing 5
ZDB-GENE-110411-177,dnah5,"dynein, axonemal, heavy chain 5"
ZDB-GENE-110411-183,gpr63,G protein-coupled receptor 63
ZDB-GENE-110411-186,lgr6,leucine-rich repeat containing G protein-coupled receptor 6
ZDB-GENE-110411-188,unc13d,unc-13 homolog D (C. elegans)
ZDB-GENE-110411-190,aff2,"AF4/FMR2 family, member 2"
ZDB-GENE-110411-193,lamtor5,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5"
ZDB-GENE-110411-202,ubxn2a,UBX domain protein 2A
ZDB-GENE-110411-205,mid1,midline 1
ZDB-GENE-110411-214,best1,bestrophin 1
ZDB-GENE-110411-22,atp5f1e,ATP synthase F1 subunit epsilon
ZDB-GENE-110411-222,smpd1,sphingomyelin phosphodiesterase 1
ZDB-GENE-110411-228,inpp5b,inositol polyphosphate-5-phosphatase B
ZDB-GENE-110411-231,srpx2,sushi-repeat containing protein X-linked 2
ZDB-GENE-110411-237,kif21a,kinesin family member 21A
ZDB-GENE-110411-243,alkal1,ALK and LTK ligand 1
ZDB-GENE-110411-244,clcf1,cardiotrophin-like cytokine factor 1
ZDB-GENE-110411-248,gckr,glucokinase (hexokinase 4) regulator
ZDB-GENE-110411-25,tti2,TELO2 interacting protein 2
ZDB-GENE-110411-253,gcnt3,"glucosaminyl (N-acetyl) transferase 3, mucin type"
ZDB-GENE-110411-262,slc19a2,solute carrier family 19 member 2
ZDB-GENE-110411-266,cfap57,cilia and flagella associated protein 57
ZDB-GENE-110411-267,reep1,receptor accessory protein 1
ZDB-GENE-110411-274,ercc6l2,excision repair cross-complementation group 6-like 2
ZDB-GENE-110411-280,cdan1,codanin 1
ZDB-GENE-110411-281,thbd,thrombomodulin
ZDB-GENE-110411-31,rbm27,RNA binding motif protein 27
ZDB-GENE-110411-32,ltc4s,leukotriene C4 synthase
ZDB-GENE-110411-38,znhit6,zinc finger HIT-type containing 6
ZDB-GENE-110411-4,itgb2,"integrin, beta 2"
ZDB-GENE-110411-42,rorc,RAR-related orphan receptor C
ZDB-GENE-110411-5,tbx19,T-box transcription factor 19
ZDB-GENE-110411-52,hace1,HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
ZDB-GENE-110411-53,mocs2,molybdenum cofactor synthesis 2
ZDB-GENE-110411-62,prima1,proline rich membrane anchor 1
ZDB-GENE-110411-7,frk,fyn-related Src family tyrosine kinase
ZDB-GENE-110411-73,ttf2,"transcription termination factor, RNA polymerase II"
ZDB-GENE-110411-78,cenpx,centromere protein X
ZDB-GENE-110411-89,themis2,thymocyte selection associated family member 2
ZDB-GENE-110411-97,tcf20,transcription factor 20
ZDB-GENE-110419-3,tob2,"transducer of ERBB2, 2"
ZDB-GENE-110419-5,galnt17,polypeptide N-acetylgalactosaminyltransferase 17
ZDB-GENE-110420-5,stxbp4,syntaxin binding protein 4
ZDB-GENE-110421-1,iqub,IQ motif and ubiquitin domain containing
ZDB-GENE-110421-4,masp1,MBL associated serine protease 1
ZDB-GENE-110428-1,spock1,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1"
ZDB-GENE-110510-1,thpo,thrombopoietin
ZDB-GENE-110510-2,arhgap9,Rho GTPase activating protein 9
ZDB-GENE-110510-5,npc1l1,NPC1-like 1
ZDB-GENE-110511-1,susd4,sushi domain containing 4
ZDB-GENE-110512-1,gfra3,GDNF family receptor alpha 3
ZDB-GENE-110512-2,shprh,SNF2 histone linker PHD RING helicase
ZDB-GENE-110517-1,numa1,nuclear mitotic apparatus protein 1
ZDB-GENE-110519-2,tpo,thyroid peroxidase
ZDB-GENE-110520-1,hcn1,hyperpolarization activated cyclic nucleotide-gated potassium channel 1
ZDB-GENE-110524-4,tshr,thyroid stimulating hormone receptor
ZDB-GENE-110525-1,tmprss6,transmembrane serine protease 6
ZDB-GENE-110601-1,dscaml1,Down syndrome cell adhesion molecule like 1
ZDB-GENE-110603-1,ccdc39,coiled-coil domain 39 molecular ruler complex subunit
ZDB-GENE-110606-1,cntd1,cyclin N-terminal domain containing 1
ZDB-GENE-110606-3,ago1,argonaute RISC component 1
ZDB-GENE-110606-6,ago2,argonaute RISC catalytic component 2
ZDB-GENE-110607-2,gfral,GDNF family receptor alpha like
ZDB-GENE-110609-3,pspn,persephin
ZDB-GENE-110614-1,armc3,armadillo repeat containing 3
ZDB-GENE-110621-1,atxn7,ataxin 7
ZDB-GENE-110621-3,cep15,centrosomal protein 15
ZDB-GENE-110623-1,znf219,zinc finger protein 219
ZDB-GENE-110623-2,arhgef40,Rho guanine nucleotide exchange factor (GEF) 40
ZDB-GENE-110623-4,fhod1,formin homology 2 domain containing 1
ZDB-GENE-110623-5,susd3,sushi domain containing 3
ZDB-GENE-110624-1,b4galt3,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3"
ZDB-GENE-110627-1,tmem97,transmembrane protein 97
ZDB-GENE-110627-2,pipox,pipecolic acid oxidase
ZDB-GENE-110628-4,il23a,"interleukin 23, alpha subunit p19"
ZDB-GENE-110714-2,lcmt2,leucine carboxyl methyltransferase 2
ZDB-GENE-110726-1,svep1,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
ZDB-GENE-110804-2,znfx1,"zinc finger, NFX1-type containing 1"
ZDB-GENE-110819-1,fcsk,fucose kinase
ZDB-GENE-110830-1,trim40,tripartite motif containing 40
ZDB-GENE-110908-1,cc2d1a,coiled-coil and C2 domain containing 1A
ZDB-GENE-110909-4,klb,klotho beta
ZDB-GENE-110914-193,avpi1,arginine vasopressin induced 1
ZDB-GENE-110914-194,prxl2c,peroxiredoxin like 2C
ZDB-GENE-110914-210,srr,serine racemase
ZDB-GENE-110914-219,acsbg1,acyl-CoA synthetase bubblegum family member 1
ZDB-GENE-110914-234,atp5md,ATP synthase membrane subunit k
ZDB-GENE-110914-91,intu,inturned planar cell polarity protein
ZDB-GENE-110921-5,rab3il1,RAB3A interacting protein (rabin3)-like 1
ZDB-GENE-110922-5,slc5a10,solute carrier family 5 member 10
ZDB-GENE-110922-7,cfi,complement factor I
ZDB-GENE-110927-1,agap3,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3"
ZDB-GENE-110930-10,inpp5a,inositol polyphosphate-5-phosphatase A
ZDB-GENE-110930-2,pwwp2b,PWWP domain containing 2B
ZDB-GENE-110930-7,cfap46,cilia and flagella associated protein 46
ZDB-GENE-111003-1,proser1,proline and serine rich 1
ZDB-GENE-111005-1,cep152,centrosomal protein 152
ZDB-GENE-111005-2,cyp27b1,"cytochrome P450, family 27, subfamily B, polypeptide 1"
ZDB-GENE-111011-2,prkrip1,PRKR interacting protein 1
ZDB-GENE-111013-1,lgr4,leucine-rich repeat containing G protein-coupled receptor 4
ZDB-GENE-111013-2,fastkd5,FAST kinase domains 5
ZDB-GENE-111013-3,fbxl17,F-box and leucine-rich repeat protein 17
ZDB-GENE-111013-4,bbln,bublin coiled coil protein
ZDB-GENE-111014-1,klf4,Kruppel like factor 4
ZDB-GENE-111017-2,xylt1,xylosyltransferase I
ZDB-GENE-111019-3,cldn20,claudin 20
ZDB-GENE-111020-11,vash1,vasohibin 1
ZDB-GENE-111020-12,angel1,angel homolog 1 (Drosophila)
ZDB-GENE-111020-13,ift43,intraflagellar transport 43 homolog (Chlamydomonas)
ZDB-GENE-111026-1,afg2a,AAA ATPase AFG2A
ZDB-GENE-111027-23,ankrd50,ankyrin repeat domain 50
ZDB-GENE-111028-1,bod1l1,biorientation of chromosomes in cell division 1-like 1
ZDB-GENE-111028-2,znf518b,zinc finger protein 518B
ZDB-GENE-111031-1,fat2,FAT atypical cadherin 2
ZDB-GENE-111031-3,ano3,anoctamin 3
ZDB-GENE-111102-2,mblac1,metallo-beta-lactamase domain containing 1
ZDB-GENE-111102-3,trappc14,trafficking protein particle complex subunit 14
ZDB-GENE-111103-1,cfap144,cilia and flagella associated protein 144
ZDB-GENE-111103-33,clec3a,"C-type lectin domain family 3, member A"
ZDB-GENE-111104-1,mpped1,metallophosphoesterase domain containing 1
ZDB-GENE-111107-1,etfbkmt,electron transfer flavoprotein subunit beta lysine methyltransferase
ZDB-GENE-111109-1,usf3,upstream transcription factor family member 3
ZDB-GENE-111111-1,capn7,calpain 7
ZDB-GENE-111111-11,stard9,StAR-related lipid transfer (START) domain containing 9
ZDB-GENE-111111-8,myo18b,myosin XVIIIB
ZDB-GENE-111111-9,kcng3,"potassium voltage-gated channel, subfamily G, member 3"
ZDB-GENE-111117-2,gal,galanin/GMAP prepropeptide
ZDB-GENE-111117-3,nrde2,"NRDE-2, necessary for RNA interference, domain containing"
ZDB-GENE-111118-1,cd302,CD302 molecule
ZDB-GENE-111123-1,aplf,aprataxin and PNKP like factor
ZDB-GENE-111123-2,arsb,arylsulfatase B
ZDB-GENE-111123-3,trir,telomerase RNA component interacting RNase
ZDB-GENE-111201-4,ogdhl,oxoglutarate dehydrogenase L
ZDB-GENE-111208-1,cntrob,"centrobin, centrosomal BRCA2 interacting protein"
ZDB-GENE-111212-1,trpm6,"transient receptor potential cation channel, subfamily M, member 6"
ZDB-GENE-111221-4,p2ry11,purinergic receptor P2Y11
ZDB-GENE-111222-1,vstm5,V-set and transmembrane domain containing 5
ZDB-GENE-111222-2,cep295,centrosomal protein 295
ZDB-GENE-111223-4,patz1,POZ/BTB and AT hook containing zinc finger 1
ZDB-GENE-111229-1,aadat,aminoadipate aminotransferase
ZDB-GENE-111229-2,mfap3l,microfibril associated protein 3 like
ZDB-GENE-120104-2,cep112,centrosomal protein 112
ZDB-GENE-120104-5,st6galnac2,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2"
ZDB-GENE-120104-8,meiob,meiosis specific with OB-fold
ZDB-GENE-120111-2,il17rb,interleukin 17 receptor B
ZDB-GENE-120111-3,il17rc,interleukin 17 receptor C
ZDB-GENE-120113-1,kcnk12,"potassium channel, subfamily K, member 12"
ZDB-GENE-120113-3,kcnk17,"potassium channel, subfamily K, member 17"
ZDB-GENE-120117-1,slc16a2,solute carrier family 16 member 2
ZDB-GENE-120126-1,ppp1r1b,"protein phosphatase 1, regulatory (inhibitor) subunit 1B"
ZDB-GENE-120201-1,lpar4,lysophosphatidic acid receptor 4
ZDB-GENE-120201-2,poldip3,"polymerase (DNA-directed), delta interacting protein 3"
ZDB-GENE-120202-1,lpar3,lysophosphatidic acid receptor 3
ZDB-GENE-120203-3,crebrf,creb3 regulatory factor
ZDB-GENE-120203-4,klhl3,kelch-like family member 3
ZDB-GENE-120207-1,mapkbp1,mitogen-activated protein kinase binding protein 1
ZDB-GENE-120207-2,akap6,A kinase (PRKA) anchor protein 6
ZDB-GENE-120213-1,tmem74,transmembrane protein 74
ZDB-GENE-120214-41,fmc1,formation of mitochondrial complex V assembly factor 1
ZDB-GENE-120215-101,celf6,CUGBP Elav-like family member 6
ZDB-GENE-120215-125,tgfbr3,"transforming growth factor, beta receptor III"
ZDB-GENE-120215-132,kcnq4,"potassium voltage-gated channel, KQT-like subfamily, member 4"
ZDB-GENE-120215-134,ccdc14,coiled-coil domain containing 14
ZDB-GENE-120215-149,znf648,zinc finger protein 648
ZDB-GENE-120215-159,tac4,tachykinin precursor 4
ZDB-GENE-120215-166,smim22,small integral membrane protein 22
ZDB-GENE-120215-178,cacfd1,calcium channel flower domain containing 1
ZDB-GENE-120215-180,fbxl16,F-box and leucine-rich repeat protein 16
ZDB-GENE-120215-181,parp10,poly(ADP-ribose) polymerase family member 10
ZDB-GENE-120215-183,dtwd2,DTW motif tRNA-uridine aminocarboxypropyltransferase 2
ZDB-GENE-120215-187,wdr59,WD repeat domain 59
ZDB-GENE-120215-204,kynu,kynureninase
ZDB-GENE-120215-214,scaf1,SR-related CTD-associated factor 1
ZDB-GENE-120215-229,mpv17l,MPV17 mitochondrial membrane protein like
ZDB-GENE-120215-249,lrrc41,leucine rich repeat containing 41
ZDB-GENE-120215-253,cd109,CD109 molecule
ZDB-GENE-120215-257,kcna7,"potassium voltage-gated channel, shaker-related subfamily, member 7"
ZDB-GENE-120215-66,jade2,jade family PHD finger 2
ZDB-GENE-120215-68,septin12,septin 12
ZDB-GENE-120215-73,onecut2,one cut homeobox 2
ZDB-GENE-120215-81,ints4,integrator complex subunit 4
ZDB-GENE-120215-85,rab27b,"RAB27B, member RAS oncogene family"
ZDB-GENE-120215-96,map3k2,mitogen-activated protein kinase kinase kinase 2
ZDB-GENE-120215-97,kcnj5,potassium inwardly rectifying channel subfamily J member 5
ZDB-GENE-120220-1,tp53i3,tumor protein p53 inducible protein 3
ZDB-GENE-120221-2,sgpp2,sphingosine-1-phosphate phosphatase 2
ZDB-GENE-120221-3,alx3,ALX homeobox 3
ZDB-GENE-120221-4,mrvi1,murine retrovirus integration site 1 homolog
ZDB-GENE-120228-1,otog,otogelin
ZDB-GENE-120229-1,gpr179,G protein-coupled receptor 179
ZDB-GENE-120312-1,ube2d2,"ubiquitin-conjugating enzyme E2D 2 (UBC4/5 homolog, yeast)"
ZDB-GENE-120313-1,galnt3,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)
ZDB-GENE-120313-2,csrnp3,cysteine-serine-rich nuclear protein 3
ZDB-GENE-120313-3,grb14,growth factor receptor-bound protein 14
ZDB-GENE-120314-2,chd5,chromodomain helicase DNA binding protein 5
ZDB-GENE-120315-1,gpbar1,G protein-coupled bile acid receptor 1
ZDB-GENE-120316-2,mms19,"MMS19 homolog, cytosolic iron-sulfur assembly component"
ZDB-GENE-120323-1,pla2r1,phospholipase A2 receptor 1
ZDB-GENE-120327-1,dgki,"diacylglycerol kinase, iota"
